<monster=Damned Marionette><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dark Bobo><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dark Crystal Spire><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dark Guardian><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Dark Inferno><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Leech><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Magus><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Marionette><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Master><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Dark Myrmidon><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Remoran><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dark Revenant><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Sorcerer><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Zefir><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dazzling Crystal><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Deathcap Thrungus><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=DeathTail><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Decaying Ruschk Laktar><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Decaying Ruschk Sadist><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Decaying Warrior><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Defiled Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Degenerate Mukkir><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Degenerate Shadow><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Degenerate Shadow Commander><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Demented Fiun><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Demented Zharalim><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Den-Ru Chang><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Depraved Mukkir><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Depraved Shadow><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Depraved Shadow Commander><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Deranged Fiun><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Desecrated Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Desert Bunny><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Desert Rabbit><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Desert Rat><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Desert Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Desolation Moarsman><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Despair Wisp><element=Bludgeon><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Destroyer Grievver><element=Pierce><vuln=1><yield=0><imp=0><priority=2><enabled=1>
<monster=Devastator><element=Fire><vuln=1><yield=0><imp=1><priority=0><enabled=1>
<monster=Diamond Golem><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Diamond Golem Suzerain><element=Bludgeon><vuln=1><yield=0><imp=0><priority=3><enabled=1>
<monster=Diamond Lord><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Diaphanous Nephol Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dire Champion Shadow><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dire Mattekar><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dire Ursuin><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Direland Rat><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Dirrich The Warden><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Diseased Phyntos Wasp><element=Pierce><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Doomed Spirit><element=Slash><vuln=1><yield=1><imp=1><priority=3><enabled=1>
<monster=Doomshark><element=Cold><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Dranith Menacet><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Idol><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Mattekar><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Mu-miyah><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Ursuin><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dreadful Ursuin><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Ballooon><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Drudge Biter><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Drudge Bloodletter><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Cabalist><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Caretaker><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Drudge Lurker><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Mystic><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Protector><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Drudge Prowler><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Ravener><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Robber><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Sage><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Drudge Seraph><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Seraph Mystic><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Drudge Servant><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Drudge Skulker><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Slave><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Slinker><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Sneaker><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Stalker><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Drudge Vagabond><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Dual Fragment><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dune Reaver><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dusk Rabbit><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=0>
<monster=Dusk Zefir><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Eater><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Ebon Gromnie><element=Pierce><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Ebon Mattekar><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Ebon Rift><element=Slash><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Ehlyis Niffis><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Eidolon><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Elaniwood Golem><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Elysa Strathelar><element=Slash><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Ember><element=Cold><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Emerald Gromnie><element=Bludgeon><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Engorged Eater><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Enku Zefir><element=Slash><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Enoki Thrungus><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Enraged Ancient Soul><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Enthralled Idolator><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Enthralled Zealot><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Entropy Wisp><element=Bludgeon><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Esard the Legate><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Especially Famished Eater><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Esper Ursuin><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Essa Sclavus><element=Cold><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Essa Sclavus Lord><element=Pierce><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Essence of Strife><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ethereal Rift><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ethereal Wisp><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Evil Snowman><element=Acid><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Executor Assistant><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Exhumed Bones Piles><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Extas Lugian><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Extas Raider><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Faisi Sclavus><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Faisi Sclavus Lord><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Falatacot Abbess><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Falatacot Blood Elder><element=Pierce><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Falatacot Blood Prophetess><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Falatacot Consort><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Falatacot Missionary><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Falatacot Patrician><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Doll><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Margul><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Marionette><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Mite><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Rift><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fallen Shadow><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=False Morel Thrungus><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Famished Eater><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Fanatical Mukkir><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fanatical Mukkir Ward Guardian><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Female Tusker><element=Pierce><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Fenmalain Crystal><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Fenmalain Satellite Fragment><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Fenngar><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Feral Carenzi><element=Slash><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Ferocious Monouga><element=Cold><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Ferocious Ursuin><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Ferundi><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Field Ursuin><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Fire Golem><element=Bludgeon><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Fire Shreth><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fire Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Firestorm><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Flake><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Flamma><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Flare><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Fleshless Warrior><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Flicker><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Floeshark><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Foreman Brelax><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Forest Lord><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Forsaken Child><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Foul Mason><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Foul Moarsman><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Fouled Remoran><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fractured Glacial Golem><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Fragment><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Frenzied Fiun><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Freshwater Armoredillo><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Frisander><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Frisirth><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Frost><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gaerlan><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Galvanic Knight><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Gate Guardian><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gauloth Shreth><element=Cold><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Gelid><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gelidite Acolyte><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gelidite Lord><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=General Garsh><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Geraux the Legate><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ghost Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Giant Mite><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Giant Monouga><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Giant Phyntos Hive><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Giant Phyntos Swarm><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Giant Phyntos Wasp><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Giant Snowman><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Giant White Rat><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gigas Lugian><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gigas Raider><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Glacial Golem><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Glacial Golem Margrave><element=Cold><vuln=1><yield=1><imp=1><priority=3><enabled=1>
<monster=Glacial Knight><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Glissnal Nefane><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Glissnal Niffis><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Glissnal Sleech><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gloom Drudge><element=Fire><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Gnawer Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Gold Golem><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Gold Moarsman><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gold Niffis><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gold Phyntos Wasp><element=Bludgeon><vuln=1><yield=0><imp=1><priority=2><enabled=1>
<monster=Gold Remoran><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gold Shallows Shredder><element=Bludgeon><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Goldenback Tusker><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Good Snowman><element=Acid><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Gotrok Amploth><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Extas><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Fortress Guard><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Gigas><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Juggernaut><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Laigus><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Lithos><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Montok><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Obeloth><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gotrok Tiatus><element=Lightning><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Gotrok Titan><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Gout><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Graal Margul><element=Cold><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Gragghk><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Granite Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Grave Rat><element=Bludgeon><vuln=0><yield=0><imp=1><priority=1><enabled=1>
<monster=Grave Spirit><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Great Cave Penguin><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Great Mattekar><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Great Revenant><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Great Skeleton><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Greater Mu-miyah><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Greater Void Lord><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Greed><element=Pierce><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Green Phyntos Wasp><element=Bludgeon><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Grey Rat><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Grimy Moarsman><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guard><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guardian Mu-miyah><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Guardian of the Helm><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Guardian of the Lost Light><element=Fire><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Guardian of the Singularity><element=Fire><vuln=0><yield=0><imp=0><priority=3><enabled=1>
<monster=Guruk Beast><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Behemoth><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Boor><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Brute><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Colossus><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Crusher><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Destroyer><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Fiend><element=Pierce><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Guruk Gorefiend><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Heavy><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Hulk><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Miscreant><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Guruk Monstrosity><element=Pierce><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Guruk Smasher><element=Pierce><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Guruk Titan><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Harbinger><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Harrower Grievver><element=Bludgeon><vuln=1><yield=0><imp=0><priority=3><enabled=1>
<monster=Harvest Reaper><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Hatred Wisp><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Haunt><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Hea Champion><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Hea Drumspeaker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Elder Shaman><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Hunter><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Itealuan><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Kanokeh><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Hea Karenua><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Hea Nualuan><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Rheaga><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Hea Runner><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Shaman><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Temenua><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Tuperea><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Warrior><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hea Windreave><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Heavy Builder><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Helcan Margul><element=Cold><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Hellfire><element=Cold><vuln=1><yield=0><imp=1><priority=2><enabled=1>
<monster=Hellion><element=Cold><vuln=1><yield=1><imp=1><priority=3><enabled=1>
<monster=Hellion Mukkir><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=High Acolyte><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=High Mu-miyah><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=High Tumerok><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Highwayman><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hoary Armoredillo><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Hoary Mattekar><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hollow Minion><element=Cold><vuln=1><yield=0><imp=1><priority=2><enabled=1>
<monster=Hollow Minion Leader><element=Cold><vuln=1><yield=0><imp=1><priority=2><enabled=1>
<monster=Horned Chittick><element=Slash><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Horrible Mu-miyah><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Horrid Remoran><element=Pierce><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Horripal><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Huge Imprisoned Monouga><element=Cold><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Hunter Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Hyem><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ice Golem><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Idol><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Illu Sclavus><element=Fire><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Imp><element=Bludgeon><vuln=1><yield=1><imp=1><priority=3><enabled=1>
<monster=Imperial Mu-miyah><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Incendiary Knight><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Infected Assailer><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
